professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,help_useful,help_not_useful,comments
Michelle  Fowler,CUNY Queens College,Psychology department, Flushing, NY,2,2.1,N/A,4.2,Tough Grader (2)  Amazing lectures (1)  LECTURE HEAVY (1)  EXTRA CREDIT (1),97,02/07/2015,248,4.5,3.0,Mandatory,Yes,Yes,A+,EXTRA CREDIT  AMAZING LECTURES,1,3,I really enjoyed this class. Just go to every class. Take notes and ask questions if you don\'t understand she is more than willing to explain things multiple times.
Michelle  Fowler,CUNY Queens College,Psychology department, Flushing, NY,2,2.1,N/A,4.2,Tough Grader (2)  Amazing lectures (1)  LECTURE HEAVY (1)  EXTRA CREDIT (1),97,01/06/2015,107LAB,1.5,4.0,N/A,Yes,N/A,N/A,TOUGH GRADER  LECTURE HEAVY,1,0,"Do not ever take her, she is very unorganized and unclear, I wish I knew about her before I had her. She made the material bad granted she is nice and kind of cool but her teaching style is bad. She needs help to teach I did well in her class but she barely makes sense to the point you laugh in class every week because its a waste of time avoidher"
Michelle  Fowler,CUNY Queens College,Psychology department, Flushing, NY,2,2.1,N/A,4.2,Tough Grader (2)  Amazing lectures (1)  LECTURE HEAVY (1)  EXTRA CREDIT (1),97,10/30/2014,PSYCH107,2.0,5.0,N/A,Yes,N/A,N/A,TOUGH GRADER,0,0,"I\'m already not good with math and this professor cemented my hatred for it 100%. The work is hard and she gets sidetracked very easily. She gave a group presentation project in a stats class. A STATS class. The only redeeming quality is that she allows a make up exam at the end of the semester, although it starts 10 min after the final."
Michelle  Fowler,CUNY Queens College,Psychology department, Flushing, NY,2,2.1,N/A,4.2,Tough Grader (2)  Amazing lectures (1)  LECTURE HEAVY (1)  EXTRA CREDIT (1),97,09/02/2014,PSYC107,5.0,3.0,Mandatory,N/A,N/A,B-,,1,0,"Chellie is awesome! I\'m not sure if these other people had the same Chellie I did, but mine was awesome. Yes, she gets sidetracked during class every now and then, but it\'s a stats class! I want to talk about other things for a few moments! Her exams are very tough, but she grades very nicely."
Michelle  Fowler,CUNY Queens College,Psychology department, Flushing, NY,2,2.1,N/A,4.2,Tough Grader (2)  Amazing lectures (1)  LECTURE HEAVY (1)  EXTRA CREDIT (1),97,08/28/2014,PSYCH107,4.5,4.0,N/A,N/A,N/A,N/A,,0,0,"Professor Shelley is tough but in a good way. She made psych stats fun and I really enjoyed going to class. I took this over the summer and it was intensive, and she made it worthwhile. She gives amazing explanations and knows how to teach. If you are a lazy student, then she is not for you. Study hard and work hard you will do well. FAIR GRADER :)"
Michelle  Fowler,CUNY Queens College,Psychology department, Flushing, NY,2,2.1,N/A,4.2,Tough Grader (2)  Amazing lectures (1)  LECTURE HEAVY (1)  EXTRA CREDIT (1),97,08/14/2014,PSYCH107,2.5,5.0,N/A,N/A,N/A,N/A,,1,0,THIS IS THE ABSOLUTE WORST PROFESSOR I HAVE EVERY TAKEN IN MY COLLEGE CAREER. WAY TO DEMANDING OF HER STUDENTS. SHE HAS A 5 PAGE LENGTHY UNNECESSARY SYLLABUS. WAY TO MUCH WORK AND DOES NOT CARE FOR HER STUDENTS MUCH. NO WIGGLE ROOM AT ALL IN REGARD TO ANYTHING. SHE OVER-COMPLICATES AND OVERBURDENS STUDENTS IN A COURSE THATS DIFFICULT TO BEGIN WITH
Michelle  Fowler,CUNY Queens College,Psychology department, Flushing, NY,2,2.1,N/A,4.2,Tough Grader (2)  Amazing lectures (1)  LECTURE HEAVY (1)  EXTRA CREDIT (1),97,05/31/2014,PSYCH248,2.0,3.0,Not Mandatory,N/A,N/A,A,,0,1,"She\'s not the best prof, but she\'s also not the worst. She\'s pretty disorganized at times and gets side-tracked easily, but she\'s pretty lenient when need be. There\'s a bonus project and she does manage to find you points in the tests when you thought you bombed. She\'s really sweet, and idk if I would recommend, but she\'s chill. Give her a shot."
Michelle  Fowler,CUNY Queens College,Psychology department, Flushing, NY,2,2.1,N/A,4.2,Tough Grader (2)  Amazing lectures (1)  LECTURE HEAVY (1)  EXTRA CREDIT (1),97,05/24/2014,PSYCH107,4.5,5.0,Mandatory,N/A,N/A,B,,0,0,"Let me just start with the fact that this class is excruciatingly hard. It is not a class you can just breeze through. If you stick with it, you will pass or maybe a B. She is very helpful and you had to make sure that you are proactive with her. Just stick with it and maybe she\'s give extra credit or curve the exams.."
Michelle  Fowler,CUNY Queens College,Psychology department, Flushing, NY,2,2.1,N/A,4.2,Tough Grader (2)  Amazing lectures (1)  LECTURE HEAVY (1)  EXTRA CREDIT (1),97,03/29/2014,PSYCH107,1.5,4.0,N/A,N/A,N/A,N/A,,1,0,"She\'s nice, but nice doesn\'t mean squat if it doesn\'t help you pass. You\'re going to have to work really hard because sitting in class you learn somewhat, but not enough to actually know what\'s going on. Disorganized and needs to give practice tests. Stop wasting class time talking about your life or random things. I study, but not it\'s not enough."
Michelle  Fowler,CUNY Queens College,Psychology department, Flushing, NY,2,2.1,N/A,4.2,Tough Grader (2)  Amazing lectures (1)  LECTURE HEAVY (1)  EXTRA CREDIT (1),97,01/15/2014,PSYH107,4.5,1.0,N/A,N/A,N/A,N/A,,0,0,"This class was *not* hard. She taught the material well w/a passion. You need to come to class every day (b/c you *are* in college, not elementary school), write down *everything* she says, print out the lectures, understand everything, and *study* (i.e. memorize) them. Most students complain about her b/c they don\'t study."
