professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,help_useful,help_not_useful,comments
Robert  Kellar,Northern Arizona University,Biological Sciences department, Flagstaff, AZ,2,4.3,N/A,3.2,Tough Grader (9)  Respected (7)  Skip class? You won\'t pass. (6)  EXTRA CREDIT (5)  Amazing lectures (5)  LECTURE HEAVY (4)  Hilarious (4)  Clear grading criteria (4)  Participation matters (1)  Gives good feedback (1)  Get ready to read (1),40,12/14/2016,BIO320,5.0,4.0,N/A,Yes,Yes,Not,AMAZING LECTURES  RESPECTED  CLEAR GRADING CRITERIA,1,0,"Amazing professor, absolutely loved the class."
Robert  Kellar,Northern Arizona University,Biological Sciences department, Flagstaff, AZ,2,4.3,N/A,3.2,Tough Grader (9)  Respected (7)  Skip class? You won\'t pass. (6)  EXTRA CREDIT (5)  Amazing lectures (5)  LECTURE HEAVY (4)  Hilarious (4)  Clear grading criteria (4)  Participation matters (1)  Gives good feedback (1)  Get ready to read (1),40,02/25/2016,BIO320,3.0,4.0,Mandatory,Yes,N/A,B-,TOUGH GRADER  GET READY TO READ,1,0,He\'s a great professor and very helpful. It\'s a tough class with a lot of material. Wish there were more assignments to help enforce concepts
Robert  Kellar,Northern Arizona University,Biological Sciences department, Flagstaff, AZ,2,4.3,N/A,3.2,Tough Grader (9)  Respected (7)  Skip class? You won\'t pass. (6)  EXTRA CREDIT (5)  Amazing lectures (5)  LECTURE HEAVY (4)  Hilarious (4)  Clear grading criteria (4)  Participation matters (1)  Gives good feedback (1)  Get ready to read (1),40,02/13/2016,BIO201,5.0,3.0,Not Mandatory,Yes,Yes,A,AMAZING LECTURES  CLEAR GRADING CRITERIA,0,0,"Kellar\'s lecture style is superb. He\'s super clear, makes things relevant, and only tests on lecture material. He records lectures. So glad I was able to take 201 with him, wish he taught 202, and am hoping to be able to take Path with him. He\'s also super helpful in office hours. Basically an ideal professor for tough material. Highly recommend!"
Robert  Kellar,Northern Arizona University,Biological Sciences department, Flagstaff, AZ,2,4.3,N/A,3.2,Tough Grader (9)  Respected (7)  Skip class? You won\'t pass. (6)  EXTRA CREDIT (5)  Amazing lectures (5)  LECTURE HEAVY (4)  Hilarious (4)  Clear grading criteria (4)  Participation matters (1)  Gives good feedback (1)  Get ready to read (1),40,12/29/2015,BIO201,4.0,3.0,Mandatory,Yes,N/A,B,RESPECTED  HILARIOUS  TOUGH GRADER,0,0,"Dr. Kellar is a great professor. His class is pretty difficult and the tests are pretty challenging as well, but he tries to make the class as much fun as it can be. He tries to be clear in his lectures and explains what is required for assignments. I love his jokes before class everyday! Great professor overall."
Robert  Kellar,Northern Arizona University,Biological Sciences department, Flagstaff, AZ,2,4.3,N/A,3.2,Tough Grader (9)  Respected (7)  Skip class? You won\'t pass. (6)  EXTRA CREDIT (5)  Amazing lectures (5)  LECTURE HEAVY (4)  Hilarious (4)  Clear grading criteria (4)  Participation matters (1)  Gives good feedback (1)  Get ready to read (1),40,12/16/2015,BIO201,5.0,1.0,Mandatory,Yes,N/A,B,HILARIOUS  EXTRA CREDIT  RESPECTED,0,0,"Dr. Kellar is a great help to any student willing to approach him, his humorous attitude and great jokes are something not to miss out on! Easily one of my most favorite professors I\'ve had. His material can be tough but because he records his lectures it allows one to look back on the lecture if something seems unclear. In office hours he is great"
Robert  Kellar,Northern Arizona University,Biological Sciences department, Flagstaff, AZ,2,4.3,N/A,3.2,Tough Grader (9)  Respected (7)  Skip class? You won\'t pass. (6)  EXTRA CREDIT (5)  Amazing lectures (5)  LECTURE HEAVY (4)  Hilarious (4)  Clear grading criteria (4)  Participation matters (1)  Gives good feedback (1)  Get ready to read (1),40,12/07/2015,BIO201,4.0,4.0,N/A,Yes,N/A,B,TOUGH GRADER  AMAZING LECTURES  HILARIOUS,0,0,"I think that Dr. Kellar gives great lectures but the class is hard because the material is tough and there is a lot of it. He doesn\'t give a lot of homework, but you have really have to study to do well on the tests. He\'s super knowledgeable and makes the lectures interesting but I\'d recommend going to the SI\'s too if you want to do well."
Robert  Kellar,Northern Arizona University,Biological Sciences department, Flagstaff, AZ,2,4.3,N/A,3.2,Tough Grader (9)  Respected (7)  Skip class? You won\'t pass. (6)  EXTRA CREDIT (5)  Amazing lectures (5)  LECTURE HEAVY (4)  Hilarious (4)  Clear grading criteria (4)  Participation matters (1)  Gives good feedback (1)  Get ready to read (1),40,11/11/2015,BIO201,2.0,4.0,Mandatory,Yes,N/A,N/A,LECTURE HEAVY,0,0,"Tough class. Overly long lectures, and sort of cheerfully condescending when asked questions. Not my best experience."
Robert  Kellar,Northern Arizona University,Biological Sciences department, Flagstaff, AZ,2,4.3,N/A,3.2,Tough Grader (9)  Respected (7)  Skip class? You won\'t pass. (6)  EXTRA CREDIT (5)  Amazing lectures (5)  LECTURE HEAVY (4)  Hilarious (4)  Clear grading criteria (4)  Participation matters (1)  Gives good feedback (1)  Get ready to read (1),40,10/08/2015,45,4.0,3.0,Mandatory,Yes,N/A,N/A,HILARIOUS  SKIP CLASS? YOU WON\'T PASS.,0,0,"The material is tough, there is no way around that but Kellar does a great job teaching it. He takes his time to answer student questions, and explains everything very thoroughly. His passion and knowledge are very obvious, and he does a great job of making somewhat dry material interesting. All tests based on lectures. He is also hilarious."
Robert  Kellar,Northern Arizona University,Biological Sciences department, Flagstaff, AZ,2,4.3,N/A,3.2,Tough Grader (9)  Respected (7)  Skip class? You won\'t pass. (6)  EXTRA CREDIT (5)  Amazing lectures (5)  LECTURE HEAVY (4)  Hilarious (4)  Clear grading criteria (4)  Participation matters (1)  Gives good feedback (1)  Get ready to read (1),40,08/20/2015,BIO201,3.0,4.0,Mandatory,Yes,N/A,A,LECTURE HEAVY  SKIP CLASS? YOU WON\'T PASS.  EXTRA CREDIT,0,0,"Kellar was a fine teacher, I think it\'s just hard material, because sometimes things weren\'t very clear. The tests are hard if you don\'t study a lot, but they are passable. I would say get with a big study group, makes the material way easier. And do the online homework assignments for easy points"
Robert  Kellar,Northern Arizona University,Biological Sciences department, Flagstaff, AZ,2,4.3,N/A,3.2,Tough Grader (9)  Respected (7)  Skip class? You won\'t pass. (6)  EXTRA CREDIT (5)  Amazing lectures (5)  LECTURE HEAVY (4)  Hilarious (4)  Clear grading criteria (4)  Participation matters (1)  Gives good feedback (1)  Get ready to read (1),40,07/29/2015,BIO201,4.0,3.0,Not Mandatory,Yes,N/A,B,EXTRA CREDIT  SKIP CLASS? YOU WON\'T PASS.  TOUGH GRADER,0,0,"Kellar is hilarious and makes the lectures entertaining, but you won\'t pass if you skip them. I highly recommend taking the practice tests and printing out the powerpoint notes and adding your own notes in. I studied decently and had an A after midterms, but ended with a B. You can\'t drop a test, and the extra credit isn\'t much but it does help."
