professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,help_useful,help_not_useful,comments
Tim  Crain,University of Massachusetts,Music department, Lowell, MA,7,4.3,N/A,3.7,Respected (4)  Amazing lectures (2)  Skip class? You won\'t pass. (2)  Get ready to read (1)  LECTURE HEAVY (1)  Inspirational (1),19,12/13/2016,MUHI1040,5.0,4.0,Mandatory,Yes,Yes,N/A,AMAZING LECTURES  RESPECTED  LECTURE HEAVY,0,0,"He is an amazing professor, but with high expectations. If you want to pass, you will have to put a good amount of effort into understanding the material in and outside of class. His classes (in my experience) are all lecture, but they are by no means boring--they are fast paced and full of information, pray attention. I would highly recommend him."
Tim  Crain,University of Massachusetts,Music department, Lowell, MA,7,4.3,N/A,3.7,Respected (4)  Amazing lectures (2)  Skip class? You won\'t pass. (2)  Get ready to read (1)  LECTURE HEAVY (1)  Inspirational (1),19,10/12/2016,MHIST1,5.0,4.0,Mandatory,Yes,Yes,A-,GET READY TO READ  RESPECTED  AMAZING LECTURES,0,0,"very knowledgable in his subject areas, also very kind and approachable 1 on 1."
Tim  Crain,University of Massachusetts,Music department, Lowell, MA,7,4.3,N/A,3.7,Respected (4)  Amazing lectures (2)  Skip class? You won\'t pass. (2)  Get ready to read (1)  LECTURE HEAVY (1)  Inspirational (1),19,11/25/2014,MUSICHISTORYI,3.5,4.0,Mandatory,Yes,N/A,N/A,,1,0,"Tim Crain is an excellent teacher. He will get you to learn a large amount of material in a short amount of time (provided you follow the syllabus and pay attention). However, his personality is inconsistent outside of the classroom. Sometimes he is understanding and clear, but other times he leaves you hanging with a passive aggressive retort."
Tim  Crain,University of Massachusetts,Music department, Lowell, MA,7,4.3,N/A,3.7,Respected (4)  Amazing lectures (2)  Skip class? You won\'t pass. (2)  Get ready to read (1)  LECTURE HEAVY (1)  Inspirational (1),19,11/13/2014,MUSICHISTORY,5.0,2.0,Mandatory,Yes,N/A,A-,SKIP CLASS? YOU WON\'T PASS.  INSPIRATIONAL  RESPECTED,1,3,Tim Crain is the best most sexy Music History Professor you can ever have. He is all knowing and probably knows how the world will end. All and all hes the most influential professor in the music department
Tim  Crain,University of Massachusetts,Music department, Lowell, MA,7,4.3,N/A,3.7,Respected (4)  Amazing lectures (2)  Skip class? You won\'t pass. (2)  Get ready to read (1)  LECTURE HEAVY (1)  Inspirational (1),19,09/22/2014,MUSICHISTORY,5.0,3.0,N/A,Yes,Yes,N/A,RESPECTED  SKIP CLASS? YOU WON\'T PASS.,0,0,"Amazing teacher. He has spent years not only in the jazz field but also in the musicology field. You have no choice but to take his class as a music major. Trust me, it is necessary. It is like boot camp. Some people do not make it through the class, but it is also the music department\'s way of sifting through the people who do not deserve degrees."
Tim  Crain,University of Massachusetts,Music department, Lowell, MA,7,4.3,N/A,3.7,Respected (4)  Amazing lectures (2)  Skip class? You won\'t pass. (2)  Get ready to read (1)  LECTURE HEAVY (1)  Inspirational (1),19,10/18/2012,MH101,5.0,5.0,N/A,N/A,N/A,N/A,,0,0,"AMAZING! Dr. Crain is hands down the greatest teacher at UML. Yes, he is also hands down the most difficult, but the massive amounts of work you will be doing for him are worthwhile. Dr. Crain understands that time is valuable, and his assignments always have meaning and are not a waste of time. Take all of his classes!"
Tim  Crain,University of Massachusetts,Music department, Lowell, MA,7,4.3,N/A,3.7,Respected (4)  Amazing lectures (2)  Skip class? You won\'t pass. (2)  Get ready to read (1)  LECTURE HEAVY (1)  Inspirational (1),19,01/11/2012,IEAM101,4.5,4.0,N/A,N/A,N/A,N/A,,0,0,"Straight up, tough teacher, but if you pay attention in class, show up, don\'t act stupid, and respect him, you will do fine in his class, just make sure you put the time and effort in, especially when it comes to studying for the exams. Great teacher though, one of my all time favorites."
Tim  Crain,University of Massachusetts,Music department, Lowell, MA,7,4.3,N/A,3.7,Respected (4)  Amazing lectures (2)  Skip class? You won\'t pass. (2)  Get ready to read (1)  LECTURE HEAVY (1)  Inspirational (1),19,12/02/2011,EAM101,4.5,4.0,N/A,N/A,N/A,N/A,,0,0,"Oh my goodness, T Crain. He is one of the best teachers I have ever had. He is just suich a kick butt guy. Very loud, very intense, VERY AWESOME. I highly suggest his classes, he\'s an excellent teacher and you will learn A LOT."
Tim  Crain,University of Massachusetts,Music department, Lowell, MA,7,4.3,N/A,3.7,Respected (4)  Amazing lectures (2)  Skip class? You won\'t pass. (2)  Get ready to read (1)  LECTURE HEAVY (1)  Inspirational (1),19,11/11/2011,MUSFILM,5.0,2.0,N/A,N/A,N/A,N/A,,0,0,"Pobably one of the best music classes I have ever taken. This professor is an example the best in teaching. I love music and movies and Crain\'s class helped me to appreciate both even more. Be prepared to work and yo will do fime. Also, if you find yourself struggling, he is always willing to help."
Tim  Crain,University of Massachusetts,Music department, Lowell, MA,7,4.3,N/A,3.7,Respected (4)  Amazing lectures (2)  Skip class? You won\'t pass. (2)  Get ready to read (1)  LECTURE HEAVY (1)  Inspirational (1),19,09/28/2011,IEAM1,3.0,5.0,N/A,N/A,N/A,N/A,,1,0,He\'s super-smart and super-motivated but I wish he realized not everyone in the class is that passionate about music history and focused more on practical stuff.
