professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,help_useful,help_not_useful,comments
James (chris)  Thomas,University of Central Florida,Art department, Orlando, FL,7,2.3,N/A,4.3,Tough Grader (4)  LOTS OF HOMEWORK (3)  Skip class? You won\'t pass. (2)  Participation matters (2)  Gives good feedback (1),36,10/24/2017,ART2201C,1.0,5.0,Mandatory,Yes,No,D,TOUGH GRADER,1,0,Terrible professor. Most stubborn person Ive ever met. Expects everyone in the class to be a professional artist. Does NOT acknowledge less talented students despite all the effort they put into something.
James (chris)  Thomas,University of Central Florida,Art department, Orlando, FL,7,2.3,N/A,4.3,Tough Grader (4)  LOTS OF HOMEWORK (3)  Skip class? You won\'t pass. (2)  Participation matters (2)  Gives good feedback (1),36,09/24/2015,ART2300,4.0,5.0,N/A,Yes,N/A,A,GIVES GOOD FEEDBACK  LOTS OF HOMEWORK  TOUGH GRADER,0,0,"This was by far the hardest class Ive taken. He expects way more time on each piece than the other teachers in the subject, grades really harshly, and won\'t hesitate to make you cry in front of everyone. BUT my drawing improved so much each week that I can\'t even recognize my work from the first week. If you can commit, this class is amazing"
James (chris)  Thomas,University of Central Florida,Art department, Orlando, FL,7,2.3,N/A,4.3,Tough Grader (4)  LOTS OF HOMEWORK (3)  Skip class? You won\'t pass. (2)  Participation matters (2)  Gives good feedback (1),36,06/15/2015,ART2201C,1.0,2.0,N/A,Yes,N/A,N/A,,0,0,"I don\'t recommend this teacher at all. Didn\'t receive a syllabus until several weeks into the class, very unclear about exactly what he wants until he criticizes students in front of the class, late almost every class, and doesn\'t give you time to ask for improvement until too late. MUCH MORE to say, but not enough characters to say it. DONT TAKE!!"
James (chris)  Thomas,University of Central Florida,Art department, Orlando, FL,7,2.3,N/A,4.3,Tough Grader (4)  LOTS OF HOMEWORK (3)  Skip class? You won\'t pass. (2)  Participation matters (2)  Gives good feedback (1),36,06/06/2015,ART2300,3.0,5.0,Mandatory,Yes,N/A,A,SKIP CLASS? YOU WON\'T PASS.  PARTICIPATION MATTERS  LOTS OF HOMEWORK,0,0,"I had zero drawing skills. By the fifth week, I learned to draw. I got an A in the class but it was the hardest class I\'ve ever taken. Expect to put in 16+ hours per long homework assignment. Chris is a great professor, but he expects you to work. I would recommend this class to anyone who wants to learn or improve and is serious about art."
James (chris)  Thomas,University of Central Florida,Art department, Orlando, FL,7,2.3,N/A,4.3,Tough Grader (4)  LOTS OF HOMEWORK (3)  Skip class? You won\'t pass. (2)  Participation matters (2)  Gives good feedback (1),36,01/14/2015,ART2300,1.5,4.0,Mandatory,Yes,N/A,C,PARTICIPATION MATTERS  SKIP CLASS? YOU WON\'T PASS.  TOUGH GRADER,0,0,"Treated his class like it was the only class we were all enrolled in and very demanding. He will tell you that you\'re on the right track and then change his mind later on. Showed up late sometimes, expect to be working in the studio for 15 hours a week if you want to barely pass."
James (chris)  Thomas,University of Central Florida,Art department, Orlando, FL,7,2.3,N/A,4.3,Tough Grader (4)  LOTS OF HOMEWORK (3)  Skip class? You won\'t pass. (2)  Participation matters (2)  Gives good feedback (1),36,12/03/2014,ART2201C,2.0,5.0,Mandatory,Yes,N/A,Not,TOUGH GRADER  LOTS OF HOMEWORK,1,0,"He gives unclear instructions and unclear due dates. If you didn\'t do a project exactly how he wants it, he\'ll chew you out and degrade your art for 10-15 minutes in front of the class (yes this happens on multiple occasions). He\'s late about 75% of the time (once even forgetting he had a class go teach and another bc he was looking at art)."
James (chris)  Thomas,University of Central Florida,Art department, Orlando, FL,7,2.3,N/A,4.3,Tough Grader (4)  LOTS OF HOMEWORK (3)  Skip class? You won\'t pass. (2)  Participation matters (2)  Gives good feedback (1),36,08/08/2014,ART2300,2.0,4.0,Mandatory,N/A,N/A,N/A,,0,0,"Sleeping over in the studio was the norm for some during Summer A. He\'s funny, straightforward, and made a lot of girls cry... I even had more than 10 seizures from the stress."
James (chris)  Thomas,University of Central Florida,Art department, Orlando, FL,7,2.3,N/A,4.3,Tough Grader (4)  LOTS OF HOMEWORK (3)  Skip class? You won\'t pass. (2)  Participation matters (2)  Gives good feedback (1),36,03/31/2014,ART2301,4.0,3.0,Mandatory,N/A,N/A,B,,0,0,"If you ask for help he is very willing to help you. If you sit in a corner and expect things to handed to you, this is not the class for you. I took him along with Ahearn and improved a lot. UCF\'s soph portfolio is a very competitive program to even get into. I suggest if you want to be the best that you can be and put in effort, take him."
James (chris)  Thomas,University of Central Florida,Art department, Orlando, FL,7,2.3,N/A,4.3,Tough Grader (4)  LOTS OF HOMEWORK (3)  Skip class? You won\'t pass. (2)  Participation matters (2)  Gives good feedback (1),36,12/31/2013,ART2754,3.5,3.0,Mandatory,N/A,N/A,A-,,0,0,"Expect to put a lot of time outside of class completing projects, just as any other studio class. The amount of ""homework"" is comparable to drawing courses. Do not procrastinate. If you put in the time, effort, and creativity you will have an easier time getting help."
James (chris)  Thomas,University of Central Florida,Art department, Orlando, FL,7,2.3,N/A,4.3,Tough Grader (4)  LOTS OF HOMEWORK (3)  Skip class? You won\'t pass. (2)  Participation matters (2)  Gives good feedback (1),36,05/04/2013,ART2300C,4.5,5.0,N/A,N/A,N/A,N/A,,0,0,"He is a really good teacher. HE IS VERY SARCASTIC! I feel like a lot of people misread his sarcasm for being mean. Yes, he says your work sucks but then the next class he says its amazing and how well you have improved. You have to put the time in or he won\'t help you. He doesn\'t have patience for laziness, AT ALL. Good teacher, learned a lot."
James (chris)  Thomas,University of Central Florida,Art department, Orlando, FL,7,2.3,N/A,4.3,Tough Grader (4)  LOTS OF HOMEWORK (3)  Skip class? You won\'t pass. (2)  Participation matters (2)  Gives good feedback (1),36,02/23/2013,ART2300,4.5,4.0,N/A,N/A,N/A,N/A,,0,2,"Extremely great teacher. Its a studio class so that means about 8-12 hours of drawing HW per week.If your lazy, leave this class and dropout of college. If you want to learn to draw, HE\'s your guy. Not an easy A. If you can\'t draw he WILL TEACH you to draw realistically. I was able to get an A. funny dude. HOT!"
