professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,help_useful,help_not_useful,comments
Charles  Guzowski,Oakland Community College - Orchard Ridge,English department, Farmington Hills, MI,8,3.8,N/A,2.5,Participation matters (2)  SO MANY PAPERS (1)  Gives good feedback (1)  Hilarious (1)  GROUP PROJECTS (1),16,05/01/2017,ENG1510,4.0,3.0,Mandatory,Yes,Yes,Not,PARTICIPATION MATTERS  SO MANY PAPERS  HILARIOUS,0,0,Great to talk to if you need anything personal discussed
Charles  Guzowski,Oakland Community College - Orchard Ridge,English department, Farmington Hills, MI,8,3.8,N/A,2.5,Participation matters (2)  SO MANY PAPERS (1)  Gives good feedback (1)  Hilarious (1)  GROUP PROJECTS (1),16,12/21/2016,ENG1510,5.0,3.0,Mandatory,Yes,Yes,N/A,PARTICIPATION MATTERS  GROUP PROJECTS  GIVES GOOD FEEDBACK,0,0,"Mr. Guzowski is an excellent teacher, all you have to do is show up, put in the work, make an effort, and stay for the entire class. His requirements for this semester were to write several essays, two papers, and participant in class discussions."
Charles  Guzowski,Oakland Community College - Orchard Ridge,English department, Farmington Hills, MI,8,3.8,N/A,2.5,Participation matters (2)  SO MANY PAPERS (1)  Gives good feedback (1)  Hilarious (1)  GROUP PROJECTS (1),16,05/01/2013,COMPOSITIONII,5.0,2.0,N/A,N/A,N/A,N/A,,1,1,excellent
Charles  Guzowski,Oakland Community College - Orchard Ridge,English department, Farmington Hills, MI,8,3.8,N/A,2.5,Participation matters (2)  SO MANY PAPERS (1)  Gives good feedback (1)  Hilarious (1)  GROUP PROJECTS (1),16,04/28/2013,ENG1520,1.0,5.0,N/A,N/A,N/A,N/A,,0,1,"BEWARE! You are told you must buy the book (@$180) and then we never used, not once! Grades ridiculously hard, loves giving C\'s, completely unorganized, doesn\'t post grades to the website, expects you to like his FB page, and don\'t expect a light workload, he assigns tons of homework but its not graded 80% the time, and you don\'t get it back again."
Charles  Guzowski,Oakland Community College - Orchard Ridge,English department, Farmington Hills, MI,8,3.8,N/A,2.5,Participation matters (2)  SO MANY PAPERS (1)  Gives good feedback (1)  Hilarious (1)  GROUP PROJECTS (1),16,04/27/2013,COMP2,2.5,4.0,N/A,N/A,N/A,N/A,,1,0,He was not really clear with what he expected from you. He never gave a test. We never used our books and he only made us do 3 papers. He grades really easy.
Charles  Guzowski,Oakland Community College - Orchard Ridge,English department, Farmington Hills, MI,8,3.8,N/A,2.5,Participation matters (2)  SO MANY PAPERS (1)  Gives good feedback (1)  Hilarious (1)  GROUP PROJECTS (1),16,04/23/2013,ENG1520,5.0,2.0,N/A,N/A,N/A,N/A,,1,0,"Very good teacher. He\'s funny and interesting. He\'s more than willing to help if you need it. If you can, for sure take Comp with him."
Charles  Guzowski,Oakland Community College - Orchard Ridge,English department, Farmington Hills, MI,8,3.8,N/A,2.5,Participation matters (2)  SO MANY PAPERS (1)  Gives good feedback (1)  Hilarious (1)  GROUP PROJECTS (1),16,01/30/2013,ENG1520,1.0,3.0,N/A,N/A,N/A,N/A,,1,0,"Terrible teacher, you can tell he is part-time. He grades papers based on if he likes you or not. I went to the ASC and got approvals on my essays and I would earn 80% and no reason was given as to why. He thinks he is above everyone, and don\'t even think about proving him wrong. That\'s probably what did it for me. He will show no sympathy."
Charles  Guzowski,Oakland Community College - Orchard Ridge,English department, Farmington Hills, MI,8,3.8,N/A,2.5,Participation matters (2)  SO MANY PAPERS (1)  Gives good feedback (1)  Hilarious (1)  GROUP PROJECTS (1),16,06/28/2012,ENG1510,5.0,1.0,N/A,N/A,N/A,N/A,,0,0,Mr. Guzowski made writing papers a breeze! Prior to writing the papers he gives small exercises to make you comfortable w/ the paper format as well as helping you come up w/ topics. My grammer and puncuation has improved a great deal since taking his class! Turn in all your rough drafts-definitely worth it and attend every class.
Charles  Guzowski,Oakland Community College - Orchard Ridge,English department, Farmington Hills, MI,8,3.8,N/A,2.5,Participation matters (2)  SO MANY PAPERS (1)  Gives good feedback (1)  Hilarious (1)  GROUP PROJECTS (1),16,01/07/2012,ENG1520,5.0,1.0,N/A,N/A,N/A,N/A,,0,0,Very good teacher! We had to write 3 papers during the semester and read a book (graphic novel). He was very helpful and made sure we all understood the assignments. I also liked that we didn\'t use a traditional textbook but read a comic!! Come to class and do the homework!
Charles  Guzowski,Oakland Community College - Orchard Ridge,English department, Farmington Hills, MI,8,3.8,N/A,2.5,Participation matters (2)  SO MANY PAPERS (1)  Gives good feedback (1)  Hilarious (1)  GROUP PROJECTS (1),16,11/14/2011,ENG1520,4.5,2.0,N/A,N/A,N/A,N/A,,0,0,"Great professor! You will read a book...basic English, comic style...very easy. Show up to class and follow instructions and you will be just fine!"
Charles  Guzowski,Oakland Community College - Orchard Ridge,English department, Farmington Hills, MI,8,3.8,N/A,2.5,Participation matters (2)  SO MANY PAPERS (1)  Gives good feedback (1)  Hilarious (1)  GROUP PROJECTS (1),16,07/04/2011,ENG1520,5.0,2.0,N/A,N/A,N/A,N/A,,0,0,"As long as you come to class and do the work, you will get a good grade. Mr.G goes over the essays with you to ensure you get the best grade possible. There are plenty of extra credit opportunities as well."
