professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,help_useful,help_not_useful,comments
Vaughan  Grimes,Memorial University of Newfoundland,Archaeology department, St. John\'s, NL,9,3.5,43%,3.2,Tough Grader (3)  GRADED BY FEW THINGS (3)  LECTURE HEAVY (3)  Skip class? You won\'t pass. (3)  GROUP PROJECTS (2)  Get ready to read (2)  Participation matters (1)  Caring (1)  TEST HEAVY (1)  Respected (1),12,04/10/2018,ARCH2495,3.0,3.0,N/A,No,Yes,B+,GROUP PROJECTS,0,0,"This is probably the strangest course I\'ve done at MUN (and that\'s saying a lot cause I\'m a folklore major) I mean strange in a good way. Topics range from bigfoot to aliens to Atlantis, etc. If you\'re looking for something different and outside of the box then I would recommend this course (only draw back is that there is a group project)"
Vaughan  Grimes,Memorial University of Newfoundland,Archaeology department, St. John\'s, NL,9,3.5,43%,3.2,Tough Grader (3)  GRADED BY FEW THINGS (3)  LECTURE HEAVY (3)  Skip class? You won\'t pass. (3)  GROUP PROJECTS (2)  Get ready to read (2)  Participation matters (1)  Caring (1)  TEST HEAVY (1)  Respected (1),12,04/09/2018,ARCH2430,2.0,4.0,Not Mandatory,Yes,No,C+,TOUGH GRADER  GRADED BY FEW THINGS  SKIP CLASS? YOU WON\'T PASS.,1,0,taught way to hard for an intro course and I wasn\'t even a first year when taking it. most people were fourth year or higher taking it for fun but if I was first year and took this I would have left mun. He seems nicer to the arch majors when their in the upper levels of their degree.
Vaughan  Grimes,Memorial University of Newfoundland,Archaeology department, St. John\'s, NL,9,3.5,43%,3.2,Tough Grader (3)  GRADED BY FEW THINGS (3)  LECTURE HEAVY (3)  Skip class? You won\'t pass. (3)  GROUP PROJECTS (2)  Get ready to read (2)  Participation matters (1)  Caring (1)  TEST HEAVY (1)  Respected (1),12,04/04/2018,ARCH2450,3.0,4.0,N/A,Yes,No,N/A,TOUGH GRADER  LECTURE HEAVY  SKIP CLASS? YOU WON\'T PASS.,1,0,"Nice guy, but he was hard to reach outside of class and from my experience feedback on my work was very minimal. He posts no notes online so showing up to every class is necessary."
Vaughan  Grimes,Memorial University of Newfoundland,Archaeology department, St. John\'s, NL,9,3.5,43%,3.2,Tough Grader (3)  GRADED BY FEW THINGS (3)  LECTURE HEAVY (3)  Skip class? You won\'t pass. (3)  GROUP PROJECTS (2)  Get ready to read (2)  Participation matters (1)  Caring (1)  TEST HEAVY (1)  Respected (1),12,04/02/2018,ARCH2450,1.0,5.0,Mandatory,Yes,No,N/A,GRADED BY FEW THINGS  PARTICIPATION MATTERS  TOUGH GRADER,0,1,"Never again. This course was made near impossible due to the inaccessibility of notes and curriculum outcomes. Asking questions doesn\'t resolve confusion if anything it causes frustration, as the materials covered are not consistent with the \'textbook\', notes, lectures, and assignments. Each assignment was a shot in the dark."
Vaughan  Grimes,Memorial University of Newfoundland,Archaeology department, St. John\'s, NL,9,3.5,43%,3.2,Tough Grader (3)  GRADED BY FEW THINGS (3)  LECTURE HEAVY (3)  Skip class? You won\'t pass. (3)  GROUP PROJECTS (2)  Get ready to read (2)  Participation matters (1)  Caring (1)  TEST HEAVY (1)  Respected (1),12,03/26/2018,ARCH2492,4.0,3.0,N/A,Yes,Yes,N/A,RESPECTED  CARING  SKIP CLASS? YOU WON\'T PASS.,0,0,One of my faves. Had him a few times and the best by far was forensic. You could tell he was in his element & I LOVED that class. Other classes: I only wish he\'d slow down. He doesn\'t put lectures on D2L which is fine but he goes through the slides so fast that I\'m focused on writing them down and don\'t pay attention to his further clarification.
Vaughan  Grimes,Memorial University of Newfoundland,Archaeology department, St. John\'s, NL,9,3.5,43%,3.2,Tough Grader (3)  GRADED BY FEW THINGS (3)  LECTURE HEAVY (3)  Skip class? You won\'t pass. (3)  GROUP PROJECTS (2)  Get ready to read (2)  Participation matters (1)  Caring (1)  TEST HEAVY (1)  Respected (1),12,02/13/2018,ARCH2450,1.0,4.0,Mandatory,Yes,No,N/A,GRADED BY FEW THINGS  LECTURE HEAVY,2,0,Notes don\'t align and make any sense. The topic for each lecture is very unclear and he moves too fast to get everything down. Slides are never posted and prepping for the midterm doesn\'t even exist.
Vaughan  Grimes,Memorial University of Newfoundland,Archaeology department, St. John\'s, NL,9,3.5,43%,3.2,Tough Grader (3)  GRADED BY FEW THINGS (3)  LECTURE HEAVY (3)  Skip class? You won\'t pass. (3)  GROUP PROJECTS (2)  Get ready to read (2)  Participation matters (1)  Caring (1)  TEST HEAVY (1)  Respected (1),12,12/10/2017,ARCH2430,4.0,5.0,Not Mandatory,Yes,Yes,Not,TEST HEAVY  GET READY TO READ,0,0,"Interesting lectures but exams mainly cover textbook material. The exams were really tough, given questions that you think you know the answers for but the given options aren\'t what you\'d expect. The long answers were easy marks though. Easy questions with options on what one to do and not grade too roughly. Multiple choice and T/F just suck."
Vaughan  Grimes,Memorial University of Newfoundland,Archaeology department, St. John\'s, NL,9,3.5,43%,3.2,Tough Grader (3)  GRADED BY FEW THINGS (3)  LECTURE HEAVY (3)  Skip class? You won\'t pass. (3)  GROUP PROJECTS (2)  Get ready to read (2)  Participation matters (1)  Caring (1)  TEST HEAVY (1)  Respected (1),12,05/17/2016,ARCH2495,3.0,2.0,Not Mandatory,Yes,N/A,A+,GET READY TO READ  LECTURE HEAVY  GROUP PROJECTS,1,0,"The online lectures are so long, and compounded with extra videos. So much of the course content is so pointless and unrelated to future assessments. If you\'re passionate about archaeological frauds and mysteries you\'ll love this course, if not, this course will be really boring for you."
Vaughan  Grimes,Memorial University of Newfoundland,Archaeology department, St. John\'s, NL,9,3.5,43%,3.2,Tough Grader (3)  GRADED BY FEW THINGS (3)  LECTURE HEAVY (3)  Skip class? You won\'t pass. (3)  GROUP PROJECTS (2)  Get ready to read (2)  Participation matters (1)  Caring (1)  TEST HEAVY (1)  Respected (1),12,11/22/2013,ARCH2430,5.0,1.0,Not Mandatory,N/A,N/A,N/A,,0,1,"Love this course, he\'s a great teacher and he wants to help you do well. Take his course."
Vaughan  Grimes,Memorial University of Newfoundland,Archaeology department, St. John\'s, NL,9,3.5,43%,3.2,Tough Grader (3)  GRADED BY FEW THINGS (3)  LECTURE HEAVY (3)  Skip class? You won\'t pass. (3)  GROUP PROJECTS (2)  Get ready to read (2)  Participation matters (1)  Caring (1)  TEST HEAVY (1)  Respected (1),12,03/26/2012,ARCH2450,5.0,4.0,N/A,N/A,N/A,N/A,,0,0,Great guy. Absolutely brilliant.
