professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,help_useful,help_not_useful,comments
Louise  Spiegler,Cascadia College,Student Development department, Bothell, WA,5,3.0,60%,3.6,Tough Grader (8)  Get ready to read (8)  GROUP PROJECTS (5)  Skip class? You won\'t pass. (5)  LECTURE HEAVY (5)  Amazing lectures (3)  Gives good feedback (3)  LOTS OF HOMEWORK (2)  EXTRA CREDIT (2)  Hilarious (2)  SO MANY PAPERS (1),51,05/09/2018,BCUSP135,1.0,2.0,Mandatory,Yes,No,B,LECTURE HEAVY  GET READY TO READ  TOUGH GRADER,0,0,All and all shes a nice lady but does not know how to be reasonable or a good teacher. Shes an YA book writer that loves history but when talking about it in class I rather be water boarded. She hate confrontation and no grades are up for discussion even if you think she\'s made a mistake. This is completely unfair to the students.
Louise  Spiegler,Cascadia College,Student Development department, Bothell, WA,5,3.0,60%,3.6,Tough Grader (8)  Get ready to read (8)  GROUP PROJECTS (5)  Skip class? You won\'t pass. (5)  LECTURE HEAVY (5)  Amazing lectures (3)  Gives good feedback (3)  LOTS OF HOMEWORK (2)  EXTRA CREDIT (2)  Hilarious (2)  SO MANY PAPERS (1),51,04/06/2018,HIST147,4.0,5.0,Mandatory,Yes,Yes,A-,AMAZING LECTURES  GET READY TO READ  TOUGH GRADER,0,0,"She is very passionate a fun to have as a teacher. In my class there was about 70 pages of reading assigned each week, as well as writing assignments. It was a lot of work but she is a very kind, caring knowledgable teacher."
Louise  Spiegler,Cascadia College,Student Development department, Bothell, WA,5,3.0,60%,3.6,Tough Grader (8)  Get ready to read (8)  GROUP PROJECTS (5)  Skip class? You won\'t pass. (5)  LECTURE HEAVY (5)  Amazing lectures (3)  Gives good feedback (3)  LOTS OF HOMEWORK (2)  EXTRA CREDIT (2)  Hilarious (2)  SO MANY PAPERS (1),51,06/19/2017,HIST147,4.0,4.0,Mandatory,Yes,Yes,B,TOUGH GRADER  SO MANY PAPERS  SKIP CLASS? YOU WON\'T PASS.,0,0,A really awesome lady who is so passionate about what she does! She teaches at UWB so she is a tougher grader and has higher expectations than most teachers I have had. She is kind and very tough at the same time. In her class be sure to follow all guidelines as well as do ALL of the readings and take good notes! Tests are rather difficult!
Louise  Spiegler,Cascadia College,Student Development department, Bothell, WA,5,3.0,60%,3.6,Tough Grader (8)  Get ready to read (8)  GROUP PROJECTS (5)  Skip class? You won\'t pass. (5)  LECTURE HEAVY (5)  Amazing lectures (3)  Gives good feedback (3)  LOTS OF HOMEWORK (2)  EXTRA CREDIT (2)  Hilarious (2)  SO MANY PAPERS (1),51,06/09/2017,HIST147,4.0,4.0,Mandatory,Yes,No,B+,GIVES GOOD FEEDBACK  LOTS OF HOMEWORK  TOUGH GRADER,0,0,Tough class. I was stressed out towards the end of the quarter to get my grade where I wanted it and didn\'t quite get it there. I learned a lot. I really enjoyed being in her class and getting to know her (she has a lot of stories if you ask her to share).
Louise  Spiegler,Cascadia College,Student Development department, Bothell, WA,5,3.0,60%,3.6,Tough Grader (8)  Get ready to read (8)  GROUP PROJECTS (5)  Skip class? You won\'t pass. (5)  LECTURE HEAVY (5)  Amazing lectures (3)  Gives good feedback (3)  LOTS OF HOMEWORK (2)  EXTRA CREDIT (2)  Hilarious (2)  SO MANY PAPERS (1),51,03/13/2017,HIST127,5.0,4.0,Mandatory,Yes,Yes,B,GIVES GOOD FEEDBACK  AMAZING LECTURES  GROUP PROJECTS,0,0,"If you put in the work, the grades will show with her. Started off with a very low grade and finished with a solid B, all because she saw how much effort I put in. I hate history and her lectures were never anything but fun! Sadly, the reading is dull, but her skills as a professor make up for that."
Louise  Spiegler,Cascadia College,Student Development department, Bothell, WA,5,3.0,60%,3.6,Tough Grader (8)  Get ready to read (8)  GROUP PROJECTS (5)  Skip class? You won\'t pass. (5)  LECTURE HEAVY (5)  Amazing lectures (3)  Gives good feedback (3)  LOTS OF HOMEWORK (2)  EXTRA CREDIT (2)  Hilarious (2)  SO MANY PAPERS (1),51,02/17/2017,HIST127,5.0,3.0,Mandatory,Yes,Yes,A,HILARIOUS  EXTRA CREDIT  GET READY TO READ,1,0,"Lousie not only loves history, she loves to teach history. She is a joy to take a class from."
Louise  Spiegler,Cascadia College,Student Development department, Bothell, WA,5,3.0,60%,3.6,Tough Grader (8)  Get ready to read (8)  GROUP PROJECTS (5)  Skip class? You won\'t pass. (5)  LECTURE HEAVY (5)  Amazing lectures (3)  Gives good feedback (3)  LOTS OF HOMEWORK (2)  EXTRA CREDIT (2)  Hilarious (2)  SO MANY PAPERS (1),51,01/04/2017,HIST126,4.0,3.0,Mandatory,Yes,Yes,N/A,LECTURE HEAVY  GROUP PROJECTS  EXTRA CREDIT,0,0,"She was a really great teacher in my opinion, if you ask her for help she is willing to sit down with you, and talk about what you are struggling with. In this class we had 7 quizzes, all multiple choice, near the end of the quarter you have to preform a 25minute skit. I reccommend her, but make sure all assignments are turned in on time."
Louise  Spiegler,Cascadia College,Student Development department, Bothell, WA,5,3.0,60%,3.6,Tough Grader (8)  Get ready to read (8)  GROUP PROJECTS (5)  Skip class? You won\'t pass. (5)  LECTURE HEAVY (5)  Amazing lectures (3)  Gives good feedback (3)  LOTS OF HOMEWORK (2)  EXTRA CREDIT (2)  Hilarious (2)  SO MANY PAPERS (1),51,11/20/2016,HIST126,4.0,3.0,N/A,Yes,Yes,B+,TOUGH GRADER  SKIP CLASS? YOU WON\'T PASS.  GET READY TO READ,0,0,"She\'s a good professor who is very passionate about what she is lecturing about which makes it more interesting as a student. However, there is quite a bit of reading that are very dry and boring to read."
Louise  Spiegler,Cascadia College,Student Development department, Bothell, WA,5,3.0,60%,3.6,Tough Grader (8)  Get ready to read (8)  GROUP PROJECTS (5)  Skip class? You won\'t pass. (5)  LECTURE HEAVY (5)  Amazing lectures (3)  Gives good feedback (3)  LOTS OF HOMEWORK (2)  EXTRA CREDIT (2)  Hilarious (2)  SO MANY PAPERS (1),51,11/20/2016,HIST126,3.0,4.0,Mandatory,Yes,No,A-,LECTURE HEAVY  TOUGH GRADER  SKIP CLASS? YOU WON\'T PASS.,0,0,"Her lectures won\'t actually bore you to death like most teachers but she\'s not that good at teaching for a good grade. She goes way off topic and I love her enthusiasm on the subjects but it really doesn\'t help when you\'re studying for a quiz (theres one every week) and you have no idea whats on it. Good as a person, not that good of a teacher."
Louise  Spiegler,Cascadia College,Student Development department, Bothell, WA,5,3.0,60%,3.6,Tough Grader (8)  Get ready to read (8)  GROUP PROJECTS (5)  Skip class? You won\'t pass. (5)  LECTURE HEAVY (5)  Amazing lectures (3)  Gives good feedback (3)  LOTS OF HOMEWORK (2)  EXTRA CREDIT (2)  Hilarious (2)  SO MANY PAPERS (1),51,11/02/2016,HIST126,1.0,4.0,Mandatory,Yes,No,C+,GET READY TO READ  SKIP CLASS? YOU WON\'T PASS.  LECTURE HEAVY,1,0,"The professor assigns a BOAT LOAD of readings that it becomes unbearable. She also will lecture the full 2 hours and even go over class time (She diverges A LOT and you don\'t know what she\'s going to put on the quizzes). On the bright side there isn\'t a final, only short quizzes every week with extra credit."
