professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,help_useful,help_not_useful,comments
Emily  Pace,University of Tennessee - Knoxville,Languages department, Knoxville, TN,8,4.6,N/A,2.0,Participation matters (3)  Gives good feedback (2)  EXTRA CREDIT (2)  Caring (2)  Clear grading criteria (1)  Skip class? You won\'t pass. (1)  ACCESSIBLE OUTSIDE CLASS (1),16,11/27/2017,FRENC111,4.0,3.0,Mandatory,Yes,Yes,B+,GIVES GOOD FEEDBACK  SKIP CLASS? YOU WON\'T PASS.  PARTICIPATION MATTERS,0,0,Dr. Pace was very understanding and easy to work with. There were many opportunities for extra credit and she made the learning environment very comfortable. However a majority of her 111 class was speaking French as opposed to just learning sentences and what words meant. Overall great professor.
Emily  Pace,University of Tennessee - Knoxville,Languages department, Knoxville, TN,8,4.6,N/A,2.0,Participation matters (3)  Gives good feedback (2)  EXTRA CREDIT (2)  Caring (2)  Clear grading criteria (1)  Skip class? You won\'t pass. (1)  ACCESSIBLE OUTSIDE CLASS (1),16,11/13/2017,FRENC111,3.0,3.0,Mandatory,Yes,No,N/A,PARTICIPATION MATTERS  ACCESSIBLE OUTSIDE CLASS  CARING,0,0,"I really like Prof Pace as a person. She is extremely sweet & kind, but I dreaded coming to class. In class we don\'t really learn we just speak. Which was hard for me because I hadn\'t had French before. I wish she would have taught more. It was embarrassing being called on all the time and not knowing. She is willing to meet out of class."
Emily  Pace,University of Tennessee - Knoxville,Languages department, Knoxville, TN,8,4.6,N/A,2.0,Participation matters (3)  Gives good feedback (2)  EXTRA CREDIT (2)  Caring (2)  Clear grading criteria (1)  Skip class? You won\'t pass. (1)  ACCESSIBLE OUTSIDE CLASS (1),16,12/13/2016,FREN212,5.0,1.0,Mandatory,Yes,Yes,A,PARTICIPATION MATTERS  GIVES GOOD FEEDBACK  EXTRA CREDIT,1,0,Super awesome teacher. I am so glad I had her for my last semester of french. She is super understanding and takes off pressure. Always lots of room for extra credit and even assignment redos.
Emily  Pace,University of Tennessee - Knoxville,Languages department, Knoxville, TN,8,4.6,N/A,2.0,Participation matters (3)  Gives good feedback (2)  EXTRA CREDIT (2)  Caring (2)  Clear grading criteria (1)  Skip class? You won\'t pass. (1)  ACCESSIBLE OUTSIDE CLASS (1),16,12/05/2016,FR212,5.0,2.0,Mandatory,Yes,Yes,A,CLEAR GRADING CRITERIA  EXTRA CREDIT  CARING,1,0,"Professor Pace was, by far, the best foreign language teacher I have ever had. She was kind, passionate, fun, and understanding. If you have to take a French class and she\'s an option, it would be unfortunate for you to pass her up."
Emily  Pace,University of Tennessee - Knoxville,Languages department, Knoxville, TN,8,4.6,N/A,2.0,Participation matters (3)  Gives good feedback (2)  EXTRA CREDIT (2)  Caring (2)  Clear grading criteria (1)  Skip class? You won\'t pass. (1)  ACCESSIBLE OUTSIDE CLASS (1),16,04/22/2014,FRN212,4.5,2.0,Mandatory,N/A,N/A,B+,,0,0,"Dr. Pace is AWESOME! UT has some great French teachers. She is super cute, super bubbly and keeps class lighthearted. She is very helpful when needed but generally makes things pretty easy to understand. Really, if she is an option, take her class."
Emily  Pace,University of Tennessee - Knoxville,Languages department, Knoxville, TN,8,4.6,N/A,2.0,Participation matters (3)  Gives good feedback (2)  EXTRA CREDIT (2)  Caring (2)  Clear grading criteria (1)  Skip class? You won\'t pass. (1)  ACCESSIBLE OUTSIDE CLASS (1),16,01/15/2014,FR223,5.0,2.0,N/A,N/A,N/A,N/A,,0,0,"Emily Pace is hands down the best professor I have ever taken a class from. Seriously, if you can- take her class. I took Fr 223 and it was a lot of work but she makes it worth it. She is the sweetest woman ever. She always helps if you ask and does what she can to keep things interesting. Trust me, she will be your favorite professor too."
Emily  Pace,University of Tennessee - Knoxville,Languages department, Knoxville, TN,8,4.6,N/A,2.0,Participation matters (3)  Gives good feedback (2)  EXTRA CREDIT (2)  Caring (2)  Clear grading criteria (1)  Skip class? You won\'t pass. (1)  ACCESSIBLE OUTSIDE CLASS (1),16,12/04/2013,FREN211,5.0,2.0,N/A,N/A,N/A,N/A,,0,0,"UTK\'s French program doesn\'t post teachers early enough, but as soon as you know who\'s teacher what, TAKE HER CLASS. She works super hard to make sure you understand it, and she\'s really fun! Go to class, and there is no way you won\'t like it!"
Emily  Pace,University of Tennessee - Knoxville,Languages department, Knoxville, TN,8,4.6,N/A,2.0,Participation matters (3)  Gives good feedback (2)  EXTRA CREDIT (2)  Caring (2)  Clear grading criteria (1)  Skip class? You won\'t pass. (1)  ACCESSIBLE OUTSIDE CLASS (1),16,05/09/2012,FRENC211,5.0,1.0,N/A,N/A,N/A,N/A,,0,0,She is the coolest and sweetest teacher! Her enthusiasm about French and teaching is very obvious. Super easy class and she makes foreign language simple and fun.
Emily  Pace,University of Tennessee - Knoxville,Languages department, Knoxville, TN,8,4.6,N/A,2.0,Participation matters (3)  Gives good feedback (2)  EXTRA CREDIT (2)  Caring (2)  Clear grading criteria (1)  Skip class? You won\'t pass. (1)  ACCESSIBLE OUTSIDE CLASS (1),16,04/16/2012,FRN212,4.0,2.0,N/A,N/A,N/A,N/A,,0,0,"Great professor! highly recommend, she gives study guides for all tests and truly loves french and makes learning fun. she stays on topic and gets the class involved"
Emily  Pace,University of Tennessee - Knoxville,Languages department, Knoxville, TN,8,4.6,N/A,2.0,Participation matters (3)  Gives good feedback (2)  EXTRA CREDIT (2)  Caring (2)  Clear grading criteria (1)  Skip class? You won\'t pass. (1)  ACCESSIBLE OUTSIDE CLASS (1),16,12/04/2011,FR212,5.0,2.0,N/A,N/A,N/A,N/A,,0,0,"SHE IS SO AMAZING. It is obvious that she loves French. Her passion makes students excited about learning! Everything is very clear and very manageable. Lots of test, but they are very easy, never made below a 92. She is my favorite teacher. Ever."
