professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,help_useful,help_not_useful,comments
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,05/07/2018,FIN431,2.0,2.0,Not Mandatory,Yes,Yes,B,HILARIOUS  GRADED BY FEW THINGS,0,0,"Everything is read off powerpoints and he has speakers come in. Four exams, lowest gets dropped, the grade is average of the three. His teaching style in 300 classes will not prepare you for the difficult 400 finance classes, but as an elective it was easy. You are never there the whole class period (night class)."
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,05/07/2018,FIN361,5.0,2.0,Not Mandatory,Yes,Yes,A,CARING  HILARIOUS  AMAZING LECTURES,1,0,"Professor Sadusky directs his lectures more towards what you\'ll actually experience while working in Finance. He ties current events into his lectures daily, and you often get out early. He teaches the curriculum well, easy tests to make sure you retained everything. very clear study guides that tell you exactly what to know for the tests."
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,05/07/2018,FIN300,1.0,3.0,Not Mandatory,Yes,No,B,TEST HEAVY  LECTURE HEAVY  SKIP CLASS? YOU WON\'T PASS.,0,0,"The lectures are boring and pointless. Nothing from the lectures comes on the test. Also, the study guides were not that helpful. Even though the attendance is not mandatory, he takes random attendance at class and counts it as the part of the grade though it is not written in the syllabus. The test are horrible. Take someone else."
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,04/26/2018,FIN300,4.0,4.0,Mandatory,Yes,Yes,A,CLEAR GRADING CRITERIA  GET READY TO READ  RESPECTED,0,0,"Lectures were pointless. But, he knew the material. He drops one of the 3 exams, but the final is MANDATORY! Homework was easy, and the tests were doable if you studied."
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,03/28/2018,FIN300,2.0,4.0,Not Mandatory,Yes,No,WD,,2,0,"The lectures are pointless. He doesn\'t go over anything useful or any math problems that are on the tests. His class is mostly tests. He reads a lot of irrelevant newspaper articles during lecture. He seems like a nice guy, nothing against him but he does not know how to be a finance professor. Choose another one unless you don\'t want to pass FIN."
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,03/08/2018,FIN300,5.0,2.0,Not Mandatory,Yes,Yes,N/A,CARING  TEST HEAVY  LECTURE HEAVY,1,1,"Sadusky is the BEST choice for finance at ASU. 90 percent of your grade is based off of exams, but they\'re very fair and he drops one. Although attendance isn\'t mandatory, he always shares interesting stories relating to the material. He\'s so kind and genuinely cares about the success of his students."
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,11/28/2017,FIN361,5.0,3.0,N/A,Yes,Yes,A,RESPECTED,3,1,"Great professor. Worked in the industry and knows what he is talking about. Genuine guy. Exams are fairly easy. On top of 4 exams, only 3 homework assignments for the entire semester."
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,08/04/2017,FIN331,5.0,1.0,Mandatory,Yes,Yes,A-,CARING  CLEAR GRADING CRITERIA  ACCESSIBLE OUTSIDE CLASS,2,1,Great professor everything is very clear and he\'s willing to help anyone who asks. Tests are worth 90% of your grade but as long as you look at his study guide you\'ll get at least a B. I took it as an accelerated summer course and worked 60 hours a week putting in 30 mins max of studying per test and got an A-.
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,05/08/2017,FIN300,5.0,3.0,Mandatory,Yes,Yes,A,CARING  INSPIRATIONAL  AMAZING LECTURES,1,2,Brian Sadusky was an amazing Professor. I took this class twice. First with Garret and hated it. The second time with Sadusky and he made Finance so darn interesting. He real life stories that apply to the concepts. The exams are fair and straight forwards. No trick questions. This class was not too hard or too easy. It was just right.
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,05/07/2017,FIN300,5.0,3.0,Mandatory,Yes,Yes,A-,CARING  RESPECTED  GIVES GOOD FEEDBACK,1,1,I would recommend this class to anybody. Sadusky is really great and caring if you dont have a book hell let you borrow one hes really great at helping you understand concepts. usually lets us out early. hw every week pretty easy. Gives a study guide that contains 95-100% of whats on the exams. Excel modules suck but theres only 3. Easy A.
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,03/31/2017,FIN431,4.0,1.0,Not Mandatory,Yes,Yes,Not,,0,1,"It\'s been 3 months and we really haven\'t done anything in this class. But if you do have an exam, he\'ll send out a study guide a few days before the exam, and it\'ll tell you about 95% that\'ll be on the test (probably about assigned articles). Great and funny guy, should be an easy A, and is a relaxing elective for the major."
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,12/12/2016,FIN302,5.0,3.0,N/A,Yes,Yes,A,ACCESSIBLE OUTSIDE CLASS  CARING,0,1,Really great guy and equally as good professor. He let about five of his students borrow his textbooks at the beginning of class so they didn\'t have to spend their own money on it. He really cares and gives you all of the resources to succeed. He drops a test and puts out study guides for all of them.
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,12/18/2015,FIN300,4.0,2.0,N/A,Yes,N/A,B,,3,1,Easy class if you review the study guide he provides before each test. Lowest exam score is dropped. My only complaint is that he can ramble during his lectures.
Brian  Sadusky,Arizona State University,Finance department, Tempe, AZ,4,4.4,83%,1.9,Caring (9)  Respected (8)  Clear grading criteria (5)  Hilarious (3)  Gives good feedback (2)  Amazing lectures (2)  LECTURE HEAVY (2)  Inspirational (2)  ACCESSIBLE OUTSIDE CLASS (2)  TEST HEAVY (2)  Get ready to read (1)  GRADED BY FEW THINGS (1)  Skip class? You won\'t pass. (1),34,12/08/2015,FIN300,5.0,1.0,Not Mandatory,Yes,Yes,N/A,CLEAR GRADING CRITERIA  CARING,4,3,"I absolutely loved Sadusky. I would take more classes with him if I could. Put in a little effort and you\'ll get a good grade. He makes jokes, relates the material to current issues and he\'s just adorable."
