professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,help_useful,help_not_useful,comments
Kerri  Horine,Bellarmine University,English department, Louisville, KY,9,2.6,N/A,2.2,SO MANY PAPERS (3)  LECTURE HEAVY (2)  Participation matters (1)  Tough Grader (1)  Get ready to read (1),15,03/22/2018,ENGL101,3.0,4.0,Mandatory,Yes,No,B+,LECTURE HEAVY  TOUGH GRADER  GET READY TO READ,0,0,I think that she was an alright teacher. If you pay attention though and participate in class it isn\'t that hard. She will comment on the fact that no one is talking and that makes everything a little more awkward so participation helps. She is somewhat a tough grader and is very specific on papers.
Kerri  Horine,Bellarmine University,English department, Louisville, KY,9,2.6,N/A,2.2,SO MANY PAPERS (3)  LECTURE HEAVY (2)  Participation matters (1)  Tough Grader (1)  Get ready to read (1),15,11/12/2017,ENGL101,2.0,1.0,Mandatory,Yes,No,A,PARTICIPATION MATTERS  LECTURE HEAVY,0,0,Does not give good feedback and is not very clear about grading. It\'s an easy class and it\'s not a lot of work but it can get frustrating.
Kerri  Horine,Bellarmine University,English department, Louisville, KY,9,2.6,N/A,2.2,SO MANY PAPERS (3)  LECTURE HEAVY (2)  Participation matters (1)  Tough Grader (1)  Get ready to read (1),15,05/11/2016,ENGL101,2.5,2.0,Mandatory,Yes,N/A,B+,SO MANY PAPERS,0,0,"A lot of papers, which are usually easy except for one."
Kerri  Horine,Bellarmine University,English department, Louisville, KY,9,2.6,N/A,2.2,SO MANY PAPERS (3)  LECTURE HEAVY (2)  Participation matters (1)  Tough Grader (1)  Get ready to read (1),15,03/30/2016,ENGL101,1.5,2.0,Not Mandatory,Yes,N/A,B+,SO MANY PAPERS,1,0,"I took this GEN ED at 8am on M W F and it was a struggle to show up. Very boring lectures and it was really hard to understand her speech impediment, but a very easy class over all. You can skip up to 6 classes and still pass. I skipped a decent amount and still received a B+ Not a lot of homework but be ready for a hand full of very long papers."
Kerri  Horine,Bellarmine University,English department, Louisville, KY,9,2.6,N/A,2.2,SO MANY PAPERS (3)  LECTURE HEAVY (2)  Participation matters (1)  Tough Grader (1)  Get ready to read (1),15,03/28/2015,ENGL101,3.0,3.0,Not Mandatory,Yes,N/A,A-,,0,0,"She\'s very nice, but is hard to understand sometimes. Mostly an easy grader, but gets a little tougher at the end. The class is very boring and sometimes pointless, so it doesn\'t matter if you skip sometimes. As long as you turn in the 3-4 papers (which aren\'t that long) & take the 1 test you should be fine. She\'s not great but not that bad either."
Kerri  Horine,Bellarmine University,English department, Louisville, KY,9,2.6,N/A,2.2,SO MANY PAPERS (3)  LECTURE HEAVY (2)  Participation matters (1)  Tough Grader (1)  Get ready to read (1),15,12/08/2014,101,2.5,2.0,Mandatory,Yes,N/A,A,,0,0,"Knows what she\'s talking about but hard to understand her speech impediment. Have to listen carefully. Very easy class, but show up so you know what\'s going on. Lots of in class assignments for small amounts of points."
Kerri  Horine,Bellarmine University,English department, Louisville, KY,9,2.6,N/A,2.2,SO MANY PAPERS (3)  LECTURE HEAVY (2)  Participation matters (1)  Tough Grader (1)  Get ready to read (1),15,07/20/2012,ENG201,4.0,2.0,N/A,N/A,N/A,N/A,,0,0,She is an easy teacher. In her class we read good books and i learned a lot about cultures. i Am not an English major and i would recommend her to anyone who wants an easy class.
Kerri  Horine,Bellarmine University,English department, Louisville, KY,9,2.6,N/A,2.2,SO MANY PAPERS (3)  LECTURE HEAVY (2)  Participation matters (1)  Tough Grader (1)  Get ready to read (1),15,03/13/2012,ENGL101,2.0,2.0,N/A,N/A,N/A,N/A,,1,0,"While she tries very hard to be a good teacher, her class is pointless. It has nearly nothing to do with expository writing, I would actually say that it is closer to an art appreciation class. You write a couple papers but the majority of those papers and in class writings have to do with critiquing art. She loves the subject but it\'s boring."
Kerri  Horine,Bellarmine University,English department, Louisville, KY,9,2.6,N/A,2.2,SO MANY PAPERS (3)  LECTURE HEAVY (2)  Participation matters (1)  Tough Grader (1)  Get ready to read (1),15,01/17/2012,IDCQX,3.0,3.0,N/A,N/A,N/A,N/A,,0,0,"She\'s very, very intelligent! Her work load is also very reasonable for her class. You write a few papers and the only test is her final. She\'s a bit hard to understand because she\'s partially deaf but she\'s a great teacher. If you\'re taking this for an IDC/GenEd like I was it was a long class but a very helpful and reasonable one!"
Kerri  Horine,Bellarmine University,English department, Louisville, KY,9,2.6,N/A,2.2,SO MANY PAPERS (3)  LECTURE HEAVY (2)  Participation matters (1)  Tough Grader (1)  Get ready to read (1),15,11/09/2011,IDC101,1.5,1.0,N/A,N/A,N/A,N/A,,0,0,"She is one of the worst teachers i have ever come across. She is partially deaf, and she has a lisp that makes it near impossible to understand. Her class is beyond easy. I missed over 10 times and still had an A."
