professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,help_useful,help_not_useful,comments
Gerry  Tryhane,Folsom Lake College,Accounting department, Folsom, CA,5,3.4,N/A,3.0,EXTRA CREDIT (4)  LOTS OF HOMEWORK (3)  Participation matters (2)  GROUP PROJECTS (1)  Respected (1)  Hilarious (1)  Gives good feedback (1)  Caring (1),27,12/21/2016,BUS300,5.0,2.0,Mandatory,Yes,Yes,A,EXTRA CREDIT  RESPECTED  GIVES GOOD FEEDBACK,0,0,Professor Tryhane is a awesome professor. He knows a lot about business and working in corporate America. What most most helpful about this class was that he teaches you how to write a resume and helps you make a plan for reaching your education and career goals. Professor Tryhane\'s class was a welcomed relief from my harder classes.
Gerry  Tryhane,Folsom Lake College,Accounting department, Folsom, CA,5,3.4,N/A,3.0,EXTRA CREDIT (4)  LOTS OF HOMEWORK (3)  Participation matters (2)  GROUP PROJECTS (1)  Respected (1)  Hilarious (1)  Gives good feedback (1)  Caring (1),27,05/06/2016,ACCT301,5.0,4.0,Mandatory,Yes,Yes,A,EXTRA CREDIT  LOTS OF HOMEWORK,0,0,I took Professor Tryhane for BUS 300 and ACCT 301. ACCT 301 is very challenging but he will always help you and has good office hours if you have any questions! He has been my favorite Professor through my entire college career and I will try to take his classes still! You will have to work hard for an A but he will help you if you need it!
Gerry  Tryhane,Folsom Lake College,Accounting department, Folsom, CA,5,3.4,N/A,3.0,EXTRA CREDIT (4)  LOTS OF HOMEWORK (3)  Participation matters (2)  GROUP PROJECTS (1)  Respected (1)  Hilarious (1)  Gives good feedback (1)  Caring (1),27,11/14/2015,BUS300,3.5,3.0,N/A,Yes,N/A,B,EXTRA CREDIT  LOTS OF HOMEWORK  PARTICIPATION MATTERS,3,0,Prof. Tryhane I think was a very simple teacher for his online class. You have a discussion or two each week as well as 2 HW assignments and two quizzes. Maybe an extra HW assignment as well. So that all took roughly 2-3 hours a week to finish. I think I would have rather taken his on grounds class because he seems like an interesting teacher.
Gerry  Tryhane,Folsom Lake College,Accounting department, Folsom, CA,5,3.4,N/A,3.0,EXTRA CREDIT (4)  LOTS OF HOMEWORK (3)  Participation matters (2)  GROUP PROJECTS (1)  Respected (1)  Hilarious (1)  Gives good feedback (1)  Caring (1),27,05/25/2015,BUS300,2.0,3.0,Not Mandatory,Yes,N/A,A+,EXTRA CREDIT  LOTS OF HOMEWORK  GROUP PROJECTS,0,0,"I took Professor Tryhane\'s online class, so I can\'t speak for his personality or anything, but what I saw of him: he is a nice guy but almost absent during an online class, homework is fairly easy and clear but watch out for the business plan, 20% of your grade and he gives little instruction for what he expects. Work hard and you\'ll get an A."
Gerry  Tryhane,Folsom Lake College,Accounting department, Folsom, CA,5,3.4,N/A,3.0,EXTRA CREDIT (4)  LOTS OF HOMEWORK (3)  Participation matters (2)  GROUP PROJECTS (1)  Respected (1)  Hilarious (1)  Gives good feedback (1)  Caring (1),27,04/28/2015,ACCT301,2.5,4.0,N/A,Yes,N/A,N/A,,3,2,"The book and modules we used didn\'t give examples remotely close to the actual homework. When I asked him to explain a problem he just sent the solutions. Confusing class, and I work in an accounting office."
Gerry  Tryhane,Folsom Lake College,Accounting department, Folsom, CA,5,3.4,N/A,3.0,EXTRA CREDIT (4)  LOTS OF HOMEWORK (3)  Participation matters (2)  GROUP PROJECTS (1)  Respected (1)  Hilarious (1)  Gives good feedback (1)  Caring (1),27,03/23/2015,ACCT301,2.0,4.0,Not Mandatory,Yes,N/A,Not,,2,0,"Be very careful in this online class. The program itself is poorly designed, asks you to do tasks such as ""Enter the debit accounts in alphabetical order and enter the credit accounts in alphabetical order."", and ""Only round final answers to the nearest whole dollar. Do not round during steps in the calculations."" Oh, and the teacher knows the auth"
Gerry  Tryhane,Folsom Lake College,Accounting department, Folsom, CA,5,3.4,N/A,3.0,EXTRA CREDIT (4)  LOTS OF HOMEWORK (3)  Participation matters (2)  GROUP PROJECTS (1)  Respected (1)  Hilarious (1)  Gives good feedback (1)  Caring (1),27,12/12/2014,ACCT301,1.5,4.0,Not Mandatory,Yes,N/A,N/A,,2,0,"The professor seemed like he was helpful and understanding, he has a sense of humor and is friendly. However, when it comes down to ACTUALLY helping his students, he extremely lacked. Just because it\'s an online class doesn\'t mean it\'s okay to ""check out"". When I asked for help I was told, and I quote, ""I will let you figure out what you need."""
Gerry  Tryhane,Folsom Lake College,Accounting department, Folsom, CA,5,3.4,N/A,3.0,EXTRA CREDIT (4)  LOTS OF HOMEWORK (3)  Participation matters (2)  GROUP PROJECTS (1)  Respected (1)  Hilarious (1)  Gives good feedback (1)  Caring (1),27,12/11/2014,BUS300,5.0,2.0,Mandatory,Yes,Yes,A-,CARING  HILARIOUS,2,2,"Professor Tryhane has been the best teacher that I have had at FLC so far.I loved his teaching style. I learned a lot and highly recommend taking his classes. He is a very realistic person and understands that things in life do come up, and is understanding. Wish he taught more subjects!"
Gerry  Tryhane,Folsom Lake College,Accounting department, Folsom, CA,5,3.4,N/A,3.0,EXTRA CREDIT (4)  LOTS OF HOMEWORK (3)  Participation matters (2)  GROUP PROJECTS (1)  Respected (1)  Hilarious (1)  Gives good feedback (1)  Caring (1),27,08/23/2014,BUS300,4.0,3.0,N/A,N/A,N/A,N/A,,0,0,"BUS300 on-campus was overall a good class. The professor\'s strong point is accounting and was able to teach this class well. The course seemed more like a 4 unit course with the amount of homework and projects but the point was to learn and I did. The professor was very fair, wanted students to do well, utilized time well, and offered extra credit."
Gerry  Tryhane,Folsom Lake College,Accounting department, Folsom, CA,5,3.4,N/A,3.0,EXTRA CREDIT (4)  LOTS OF HOMEWORK (3)  Participation matters (2)  GROUP PROJECTS (1)  Respected (1)  Hilarious (1)  Gives good feedback (1)  Caring (1),27,07/30/2014,ACCT301,5.0,1.0,Not Mandatory,Yes,N/A,A,,3,1,If your taking online acct301 this is the Professor to take. He uses AMEengage website which is very intuitive and makes learning the material easy. Professor responds to emails quickly and keeps you up to date.
