professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,help_useful,help_not_useful,comments
Nicholas  Grosskopf,CUNY York College,Health Education department, Jamaica, NY,8,4.1,78%,3.4,Participation matters (4)  Tough Grader (3)  Hilarious (3)  Gives good feedback (3)  Get ready to read (3)  GROUP PROJECTS (2)  ACCESSIBLE OUTSIDE CLASS (2)  Amazing lectures (2)  Clear grading criteria (2)  SO MANY PAPERS (1)  EXTRA CREDIT (1)  LECTURE HEAVY (1)  BEWARE OF POP QUIZZES (1)  LOTS OF HOMEWORK (1),21,01/27/2018,HE315,2.0,4.0,Mandatory,Yes,No,A-,GET READY TO READ  TOUGH GRADER,0,0,Prof gives you a zero if your 2 words short on discussion board wording requirement. Not prompt on grading. Requirements on what days to participate on discussion boards. Strict on how you answer questions and respond to classmates. Study guide for exams does not help at all. I advise students to look into other professors for this course.
Nicholas  Grosskopf,CUNY York College,Health Education department, Jamaica, NY,8,4.1,78%,3.4,Participation matters (4)  Tough Grader (3)  Hilarious (3)  Gives good feedback (3)  Get ready to read (3)  GROUP PROJECTS (2)  ACCESSIBLE OUTSIDE CLASS (2)  Amazing lectures (2)  Clear grading criteria (2)  SO MANY PAPERS (1)  EXTRA CREDIT (1)  LECTURE HEAVY (1)  BEWARE OF POP QUIZZES (1)  LOTS OF HOMEWORK (1),21,11/26/2017,HE241,5.0,4.0,Mandatory,Yes,Yes,A,AMAZING LECTURES  GIVES GOOD FEEDBACK  HILARIOUS,0,0,"HE IS AWESOME! I\'ve taken him for more than one class and I have got to say, his personality and likability makes his students more motivated to learn. His exams and quizzes are straightforward IF you do the readings. Lectures are the best part of this class. The final paper is simple if you have taken any WI course before."
Nicholas  Grosskopf,CUNY York College,Health Education department, Jamaica, NY,8,4.1,78%,3.4,Participation matters (4)  Tough Grader (3)  Hilarious (3)  Gives good feedback (3)  Get ready to read (3)  GROUP PROJECTS (2)  ACCESSIBLE OUTSIDE CLASS (2)  Amazing lectures (2)  Clear grading criteria (2)  SO MANY PAPERS (1)  EXTRA CREDIT (1)  LECTURE HEAVY (1)  BEWARE OF POP QUIZZES (1)  LOTS OF HOMEWORK (1),21,06/01/2017,HE312,3.0,4.0,N/A,Yes,No,B,TOUGH GRADER,0,0,"This online class is a lot of work. Three posts a week on blackboard, a midterm, final, and 2 papers. He does give extra credit though."
Nicholas  Grosskopf,CUNY York College,Health Education department, Jamaica, NY,8,4.1,78%,3.4,Participation matters (4)  Tough Grader (3)  Hilarious (3)  Gives good feedback (3)  Get ready to read (3)  GROUP PROJECTS (2)  ACCESSIBLE OUTSIDE CLASS (2)  Amazing lectures (2)  Clear grading criteria (2)  SO MANY PAPERS (1)  EXTRA CREDIT (1)  LECTURE HEAVY (1)  BEWARE OF POP QUIZZES (1)  LOTS OF HOMEWORK (1),21,04/03/2017,HE241,5.0,2.0,Mandatory,Yes,Yes,N/A,,0,0,"Lovely professor!, I thoroughly enjoyed his class. He makes it fun. My class was hybrid, part online part in class during the winter. He is also very funny and tells personal funny stories. Would take again! He gives study guides to tests and not much homework."
Nicholas  Grosskopf,CUNY York College,Health Education department, Jamaica, NY,8,4.1,78%,3.4,Participation matters (4)  Tough Grader (3)  Hilarious (3)  Gives good feedback (3)  Get ready to read (3)  GROUP PROJECTS (2)  ACCESSIBLE OUTSIDE CLASS (2)  Amazing lectures (2)  Clear grading criteria (2)  SO MANY PAPERS (1)  EXTRA CREDIT (1)  LECTURE HEAVY (1)  BEWARE OF POP QUIZZES (1)  LOTS OF HOMEWORK (1),21,03/13/2017,HE312,5.0,3.0,Not Mandatory,Yes,Yes,Not,PARTICIPATION MATTERS  GIVES GOOD FEEDBACK  CLEAR GRADING CRITERIA,0,0,A lot of work but its definitely manageable. And you learn a lottt. AMAZING PROFESSOR
Nicholas  Grosskopf,CUNY York College,Health Education department, Jamaica, NY,8,4.1,78%,3.4,Participation matters (4)  Tough Grader (3)  Hilarious (3)  Gives good feedback (3)  Get ready to read (3)  GROUP PROJECTS (2)  ACCESSIBLE OUTSIDE CLASS (2)  Amazing lectures (2)  Clear grading criteria (2)  SO MANY PAPERS (1)  EXTRA CREDIT (1)  LECTURE HEAVY (1)  BEWARE OF POP QUIZZES (1)  LOTS OF HOMEWORK (1),21,01/25/2017,HE312,5.0,4.0,Mandatory,Yes,Yes,A,GROUP PROJECTS  CLEAR GRADING CRITERIA  PARTICIPATION MATTERS,1,0,"I took this as a hybrid course, I want to say that he\'s very instrumental in teaching the material participation matter if you follow the syllabus accordingly can you do your assignments as followed you will pass the class and do really well communicate if you need to clarify anything."
Nicholas  Grosskopf,CUNY York College,Health Education department, Jamaica, NY,8,4.1,78%,3.4,Participation matters (4)  Tough Grader (3)  Hilarious (3)  Gives good feedback (3)  Get ready to read (3)  GROUP PROJECTS (2)  ACCESSIBLE OUTSIDE CLASS (2)  Amazing lectures (2)  Clear grading criteria (2)  SO MANY PAPERS (1)  EXTRA CREDIT (1)  LECTURE HEAVY (1)  BEWARE OF POP QUIZZES (1)  LOTS OF HOMEWORK (1),21,01/25/2017,HE241,5.0,4.0,Mandatory,Yes,Yes,A,GIVES GOOD FEEDBACK  ACCESSIBLE OUTSIDE CLASS  GET READY TO READ,0,0,He is an awesome professor who is fair. He is dedicated and if you need help he\'s there for you. Easy to reach with quick response. Oh! a lot of extra credit available to help with final grade.
Nicholas  Grosskopf,CUNY York College,Health Education department, Jamaica, NY,8,4.1,78%,3.4,Participation matters (4)  Tough Grader (3)  Hilarious (3)  Gives good feedback (3)  Get ready to read (3)  GROUP PROJECTS (2)  ACCESSIBLE OUTSIDE CLASS (2)  Amazing lectures (2)  Clear grading criteria (2)  SO MANY PAPERS (1)  EXTRA CREDIT (1)  LECTURE HEAVY (1)  BEWARE OF POP QUIZZES (1)  LOTS OF HOMEWORK (1),21,12/26/2016,HE312,5.0,4.0,Mandatory,Yes,Yes,A-,HILARIOUS  PARTICIPATION MATTERS  LOTS OF HOMEWORK,0,0,Taken as a hybrid. Weekly: post 1 org post of 150 wrds and 1 resp post of 50 wds. Easy quiz when we met (total of 6 times) the rest was online. The midterm was online and the final was in person. Oh and a group project. He\'s a nice professor. Definitely take him!! You will end up with a good grade.
Nicholas  Grosskopf,CUNY York College,Health Education department, Jamaica, NY,8,4.1,78%,3.4,Participation matters (4)  Tough Grader (3)  Hilarious (3)  Gives good feedback (3)  Get ready to read (3)  GROUP PROJECTS (2)  ACCESSIBLE OUTSIDE CLASS (2)  Amazing lectures (2)  Clear grading criteria (2)  SO MANY PAPERS (1)  EXTRA CREDIT (1)  LECTURE HEAVY (1)  BEWARE OF POP QUIZZES (1)  LOTS OF HOMEWORK (1),21,12/21/2016,HE312,4.0,3.0,Mandatory,Yes,Yes,B+,ACCESSIBLE OUTSIDE CLASS  GET READY TO READ  GROUP PROJECTS,1,0,"Just got my grade and couldn\'t be happier! It\'s true that there is a lot of work involved, but if you pay attention and dedicate yourself you\'ll do fine. Dr. G. is clear in his expectations and quick to respond via email. Don\'t take if you\'re not tech-savvy."
Nicholas  Grosskopf,CUNY York College,Health Education department, Jamaica, NY,8,4.1,78%,3.4,Participation matters (4)  Tough Grader (3)  Hilarious (3)  Gives good feedback (3)  Get ready to read (3)  GROUP PROJECTS (2)  ACCESSIBLE OUTSIDE CLASS (2)  Amazing lectures (2)  Clear grading criteria (2)  SO MANY PAPERS (1)  EXTRA CREDIT (1)  LECTURE HEAVY (1)  BEWARE OF POP QUIZZES (1)  LOTS OF HOMEWORK (1),21,11/17/2015,HE312,2.5,5.0,Not Mandatory,Yes,N/A,N/A,SO MANY PAPERS  PARTICIPATION MATTERS  BEWARE OF POP QUIZZES,1,2,To much work . Dont take him !
